t_id,author_uid,favourited_by_uid,interaction_type
955351546006454273,279809967,695118170684678144,5
955351609147473921,1419980078,295603112,5
955352058894409728,4843425748,4896095960,5
955352564467343361,3066752503,2855810124,5
955352564467343361,3066752503,3054964202,5
955352564467343361,3066752503,3185943356,5
955352564467343361,3066752503,729307612735361024,5
955353129570062337,798397604610641922,2855810124,5
955353785420931072,297916116,1510516256,5
955354940905488384,395151177,767026350,5
955355353788555265,320080731,882210433611866112,5
955355582923354113,783792742132441089,378535333,5
955356179055632384,14093751,385752425,5
955356333028532224,60894045,100389771,5
955356333028532224,60894045,1670391769,5
955356333028532224,60894045,2278429897,5
955356333028532224,60894045,229390235,5
955356333028532224,60894045,269595830,5
955356333028532224,60894045,3889124006,5
955356333028532224,60894045,4880362933,5
955356333028532224,60894045,566774233,5
955356827465670656,569066139,859497871,5
955357116981743616,1538299243,12851802,5
955357151106486272,4457130200,18399332,5
955357276419776512,852362642639396864,2910602114,5
955357541638160385,131514515,137394758,5
955358314019172352,525812268,31285227,5
955358364921298944,1226856715,42813270,5
955358364921298944,1226856715,771301994,5
955359077420302336,4847042475,767026350,5
955359104624615424,169362285,12851802,5
955360784791605248,770539996369522688,24847805,5
955361193610371072,227348649,1855527763,5
955361293812228096,519388948,224776638,5
955361781974671361,987961568,16646089,5
955362270061604864,2590721768,2855810124,5
955362371467231235,333187916,2156047026,5
955362392057159681,631163382,178621130,5
955362392057159681,631163382,2514008936,5
955363331006705664,800435764966215680,1855527763,5
955363435146965003,35078532,351271016,5
955363793466306560,72737938,182191483,5
955364564949901312,3390133696,528929479,5
955364628925575168,2158461846,153271366,5
955364628925575168,2158461846,269595830,5
955365109760647168,560211783,22657534,5
955365109760647168,560211783,2338798188,5
955365423725334529,3312317120,146810598,5
955365589496741889,569066139,859497871,5
955365633654427649,576249495,100509248,5
955365919273844737,22906120,1866251784,5
955366733547753473,35712322,1855527763,5
955366885834481664,26223813,2533375958,5
955367057289248768,4843425748,4896095960,5
955367111634796544,2233562335,2560629409,5
955367327154884609,931153388,740491872594862081,5
955367454280056832,22354381,346933139,5
955367572253294594,54390651,327060467,5
955367885236445184,1735083192,590785225,5
955368681713950720,2148713140,1105669592,5
955368716858003456,800435764966215680,1855527763,5
955368806959869952,977589072,16646089,5
955368806959869952,977589072,2520462038,5
955368980729835520,774237133628243969,3128113692,5
955369099701424128,920688966,1855527763,5
955369227178926080,6080312,1855527763,5
955370112382509056,3307579777,3005708427,5
955370112382509056,3307579777,753657336678354944,5
955370271535345664,44317642,34491043,5
955370407850262532,56267385,319359157,5
955370619167789056,3311837801,474874069,5
955371134198804480,43662605,2520462038,5
955371154604163072,6080312,1855527763,5
955371270756904960,34200840,2520462038,5
955371270756904960,34200840,2805660404,5
955371346363494400,549035174,271372416,5
955371346363494400,549035174,531756087,5
955371593227681792,556834642,151774270,5
955371593227681792,556834642,426665236,5
955371593227681792,556834642,70022634,5
955371988259713025,25298569,12851802,5
955371988259713025,25298569,153271366,5
955371988259713025,25298569,224776638,5
955371988259713025,25298569,3438712659,5
955371988259713025,25298569,497550434,5
955372079980863488,1468961041,631163382,5
955372458432868352,269648315,1866251784,5
955372458432868352,269648315,269595830,5
955372458432868352,269648315,3163623721,5
955372481564430336,20130209,16646089,5
955372546614091776,880534969650642945,1855527763,5
955372574095167488,6080312,1855527763,5
955372586917019650,879381944789737472,12851802,5
955372675383279616,127025784,3163623721,5
955372980946714624,20604228,1029667602,5
955372980946714624,20604228,793672690699608064,5
955373020498968576,556834642,183136266,5
955373020498968576,556834642,426665236,5
955373286338134016,2643656468,266907261,5
955373416567201792,2384553998,716573580629180416,5
955373725859307520,272892336,3163623721,5
955373726178033664,2572177914,158910160,5
955374083587256320,949885327967076352,267523967,5
955374362940469248,824950557261455362,383914399,5
955374540246233088,22150544,2388222403,5
955374803463974912,23578982,849806412771278848,5
955374973757153280,3314978206,813327952272183296,5
955375001011552257,43662605,2520462038,5
955375465077923842,3544695016,3005708427,5
955375605003911168,48599945,2520462038,5
955375785887416321,808433926041583616,813327952272183296,5
955375792426569728,6080312,1855527763,5
955375913759330305,2791504020,1855527763,5
955375926530818049,937175710472343552,178621130,5
955376070194118656,39677805,151774270,5
955376420603203584,250316894,1441028306,5
955376420603203584,250316894,182191483,5
955376420603203584,250316894,239782939,5
955376420603203584,250316894,767026350,5
955376713206153216,902351147553382400,146810598,5
955376747435909120,4890761472,151774270,5
955376793829044224,43662605,2514008936,5
955376793829044224,43662605,631163382,5
955377444038438912,43342152,3163623721,5
955377649756520448,3185144029,243477175,5
955377896004177920,3342003917,1470787362,5
955377899535613957,176648455,112647498,5
955377899535613957,176648455,284960423,5
955377906120736769,766204608070971392,803868611597070336,5
955377971321171968,218705598,771301994,5
955378118021304321,71807533,12851802,5
955378146672390146,509249054,16646089,5
955378253379780608,2230602739,182191483,5
955378855207776258,56267385,319359157,5
955378894583902208,380221021,2156047026,5
955379009642049536,34446505,706674674,5
955379525902270464,60952828,2546575062,5
955379530348285952,2564597449,813327952272183296,5
955379659402895360,24131767,631163382,5
955379776256065536,104051410,10590642,5
955379929318703104,132385468,122042318,5
955380280033820672,139623989,771301994,5
955380382639230981,793778704992374784,146810598,5
955380382639230981,793778704992374784,284960423,5
955380382639230981,793778704992374784,793672690699608064,5
955380554785959936,17329538,30176213,5
955380629939437569,233897457,771301994,5
955381088402026497,849508071252611072,793672690699608064,5
955381116667445248,2793629884,2852463842,5
955381190524981253,2233562335,16646089,5
955381190524981253,2233562335,351271016,5
955381407227944961,185902260,1510516256,5
955381407227944961,185902260,2278429897,5
955381436932083712,36042554,2595865716,5
955381560966090752,734072039494057984,841429280655527938,5
955381860548448256,734072039494057984,841429280655527938,5
955382138987192321,1419980078,295603112,5
955382411235278848,3078898566,3163623721,5
955382470312161280,2753403273,1105669592,5
955382660620103681,1960471992,818219989647826944,5
955382980675072000,712915056778944517,767026350,5
955383049864138753,17831767,300133329,5
955383049864138753,17831767,426665236,5
955383181309460482,245609941,23675768,5
955383402135465984,216299334,832078669480763392,5
955383631756709888,820097768119156736,729307612735361024,5
955383748576518145,869064360697540608,16646089,5
955383753659961344,1226856715,771301994,5
955383946719580161,1419980078,295603112,5
955384089229447171,60063443,16646089,5
955384157093294080,4537470494,793672690699608064,5
955384349192372229,95064543,1441028306,5
955384644823863297,2785544503,2917717861,5
955384673265315845,50543066,151774270,5
955385785863217152,258289977,924414421,5
955385930126381056,3351868222,858895170,5
955385945884278784,3143049289,886354406,5
955386269919424517,839110192079888384,3213121774,5
955386279201464320,540620541,631163382,5
955386414966898688,734072039494057984,841429280655527938,5
955386611793104896,276134002,45294856,5
955386869612625921,32290703,151774270,5
955387160143781890,797419834564874241,1441028306,5
955387165919166464,20609518,1510516256,5
955387165919166464,20609518,224776638,5
955387165919166464,20609518,284960423,5
955387165919166464,20609518,68548922,5
955387435470405632,1419980078,295603112,5
955387524309966854,3120145158,859497871,5
955387754011070464,734072039494057984,841429280655527938,5
955387797388500992,703242659205230593,864849750,5
955387819995774976,763631078699520000,3213121774,5
955387935884419073,1419980078,295603112,5
955388624333291520,154832940,80262971,5
955388709133848576,800435764966215680,1855527763,5
955388726716215296,1419980078,295603112,5
955388848778948608,4457130200,18399332,5
955388997387264000,3355737733,2852463842,5
955389088814612483,746366462655369216,702845765966647296,5
955389298483712000,573214133,319359157,5
955389683441127425,3198288817,631163382,5
955389799036309504,459246819,327060467,5
955390283205758976,127350629,1855527763,5
955390923638263808,864926925734772736,1855527763,5
955390928788885505,6080312,1855527763,5
955391094715383808,2985335882,866150352571256832,5
955391518914654208,928300683232550912,3213121774,5
955391596605849600,14461561,23675768,5
955391739749064704,2195202685,1609972040,5
955391899560546304,1201045933,702845765966647296,5
955392596125167616,25298569,12851802,5
955393172783460352,86848460,4773097268,5
955393369827504129,43662605,2520462038,5
955393395580686336,285932398,3128113692,5
955393779921338368,142129666,2520462038,5
955394366184370176,774566119117946880,3163623721,5
955394650705084416,1419980078,295603112,5
955394872625606656,280412626,45294856,5
955395189668904961,375955921,2963151673,5
955395189765496832,380096047,3163623721,5
955395211202408451,397233026,803868611597070336,5
955395377062084609,292735110,151774270,5
955395695241916416,4457130200,18399332,5
955395999903621120,805216730679156736,18399332,5
955396357359009792,2753403273,1105669592,5
955396402456088576,3231548557,2520462038,5
955396800600395776,3559929612,631163382,5
955397430849294336,86848460,129620044,5
955397724194656257,742143,129620044,5
955397914800529409,22354381,253413501,5
955398385988722689,25093616,889287163409387520,5
955398399246835713,39682124,351271016,5
955398710900310016,92692300,2931528546,5
955399119010516992,2329692002,24847805,5
955399244973854721,114469124,129620044,5
955400511569702912,3026919807,542438378,5
955400528225361920,859484337850523648,740592816,5
955400729388134401,917130375339548672,2533375958,5
955401193466994690,858857731582709761,24847805,5
955401434329071616,903565929719541760,2728942164,5
955401451446112256,6080312,1855527763,5
955401495054340096,807519843834597377,3213121774,5
955401725271097344,1856827819,3163623721,5
955402076099661824,14480184,563623339,5
955402305079197702,742031277008650241,370043817,5
955402723058335744,3777980532,269596401,5
955402776640610304,352078462,253413501,5
955402920798769152,22354381,346933139,5
955403275162939393,48624704,362830410,5
955403275162939393,48624704,631163382,5
955403552888832005,224839276,1326375853,5
955403552888832005,224839276,2855810124,5
955403686007652358,310703618,2388222403,5
955403735521521664,390039185,12851802,5
955404115210682368,492034179,2388222403,5
955404160853135365,17329538,30176213,5
955404449593217035,20728256,3558144074,5
955404946240954369,2202925098,362830410,5
955405022266843136,800435764966215680,1855527763,5
955405677865807873,805216730679156736,18399332,5
955405819339681793,4174544353,2591477558,5
955406025816924160,29610999,754410530,5
955406028182503424,560017652,10590642,5
955406069022560256,37881687,18399332,5
955407588597755904,74274804,864849750,5
955408319262404608,3459051,915783024,5
955408467442806784,241798912,132283202,5
955409022332612608,2301396217,1105669592,5
955409569710247936,14800270,2560629409,5
955409716322082817,297655474,259076606,5
955410169642418177,744479478793961472,1948115899,5
955410169642418177,744479478793961472,2287913214,5
955410343429259264,569365462,915783024,5
955410420151607296,69962890,45294856,5
955410764684128257,1722212479,231725470,5
955411008872468480,765618069062422528,1050248280,5
955411021916762112,712738051991187458,937805755,5
955411294894612480,771718073204236288,3213121774,5
955411421822636032,774733160236118017,813327952272183296,5
955411526600474625,951015600012214272,867220484080910337,5
955412341423669249,7635732,272893555,5
955412344363933697,418476917,259076606,5
955412644328017920,427271003,841429280655527938,5
955413262153035777,43662605,224776638,5
955413262153035777,43662605,2514008936,5
955413262153035777,43662605,2520462038,5
955413262153035777,43662605,631163382,5
955413878464241669,57056240,1866251784,5
955414392836902912,2549369478,2872114958,5
955414415284817920,882564316179738628,39024756,5
955414489016315904,2433701472,3163623721,5
955414568666202112,193920090,269596401,5
955414781195776000,876742309,3163623721,5
955414800380538882,4725204138,716573580629180416,5
955414946333863936,505150217,2931528546,5
955416199856377856,1077971,327060467,5
955416254273150976,133938408,327060467,5
955416949726502912,877476518988890113,3213121774,5
955417230245756928,72407393,301395199,5
955418016107376640,211858494,716573580629180416,5
955418888967106565,886920752032882688,811200560284057600,5
955419309064454144,706625587855675393,522982741,5
955419546952912896,949290175540187136,2728942164,5
955419557220425729,14763734,3889124006,5
955419645137186818,1262776610,301395199,5
955419778205802497,25093616,889287163409387520,5
955419967335235586,383769687,162944319,5
955420863360217088,611278121,2546575062,5
955421243997638656,3690446966,3889124006,5
955421658126282753,877476518988890113,3213121774,5
955422192061370373,16309873,182191483,5
955422233685499904,739042814755901440,4788444973,5
955422235908427776,360167439,3163623721,5
955422443090227200,2523637615,2447665636,5
955422851862994944,272892336,3163623721,5
955423226556948480,215099628,90616027,5
955423296039796736,185614627,208905805,5
955423966692245505,895092523877543937,802679439121207296,5
955424008991752193,458366617,767026350,5
955424900021301253,877476518988890113,3213121774,5
955424983689375744,16675569,255320178,5
955425609114628097,45854565,129620044,5
955425726982889473,3042396524,3163623721,5
955425751850889216,18647765,944519143,5
955426261287034881,941833058579337217,2728942164,5
955426286624649217,3042396524,3163623721,5
955426884636037120,2887915605,2872114958,5
955428036349972480,212973087,2520462038,5
955428036349972480,212973087,412661564,5
955428219292807175,2523637615,2447665636,5
955428431898075136,363726351,1855527763,5
955429331165040641,101311381,167738382,5
955429504553332736,3042396524,3163623721,5
955429516230275073,187884079,597441614,5
955430496384643072,112604803,112604803,5
955431029942099969,584488724,3438712659,5
955431427968966656,2940437292,3163623721,5
955431475750453249,436544144,10590642,5
955431475750453249,436544144,12851802,5
955431475750453249,436544144,351271016,5
955432036302540800,2292963973,146810598,5
955432293169967105,2522365093,266907261,5
955432363143696385,25093616,889287163409387520,5
955432688244154368,230441850,241055986,5
955432940862763009,564274484,803868611597070336,5
955433251421614080,3042396524,3163623721,5
955433264168120322,4457130200,18399332,5
955433760513765378,988191918,31742467,5
955433901735866369,2239388190,327060467,5
955434372278009858,3064626591,864849750,5
955434496228118533,185902260,31285227,5
955434496228118533,185902260,70022634,5
955435440605224961,506272989,504717558,5
955435601083404288,36042554,2595865716,5
955436545351151616,160858057,269596401,5
955436774414831616,3254339143,31285227,5
955437108709216257,453892183,50838736,5
955437257795817472,918122676195090433,740592816,5
955437644388884482,83877357,768928739900010496,5
955437670653554689,810766707765743616,3213121774,5
955437701104263168,928300683232550912,3213121774,5
955438417931915266,1640054678,182191483,5
955438423992549378,2590451160,146810598,5
955438592125321217,355989081,167738382,5
955438708559409153,100039898,396981910,5
955439417614839808,371017223,264764389,5
955439581859590144,30615933,327060467,5
955440005928726529,14241904,224776638,5
955440230756106240,4854126012,1948115899,5
955440230756106240,4854126012,2287913214,5
955440569236492289,838464523,754410530,5
955440602556108800,19589076,937805755,5
955440794193809409,2471325734,42813270,5
955441184738029568,3861433641,22657534,5
955441246771777537,820743301993271296,50838736,5
955442307586777088,2522907283,22657534,5
955442420761718785,230441850,241055986,5
955442943933886466,907961808828325888,437526550,5
955443073663819777,773069256,45294856,5
955443394171604992,21786618,224776638,5
955443922724995072,2713626793,2773841392,5
955443959467266048,703108715663093761,1948115899,5
955445205095895040,3192256674,842348951139307522,5
955445760933457920,140543843,20305066,5
955446449944264704,19248106,64383960,5
955446657537077248,938779185127886848,802679439121207296,5
955446725954670602,30053712,50838736,5
955446848201764864,903565929719541760,2728942164,5
955447676224487424,288263261,2840741071,5
955448660631973889,187191185,753657336678354944,5
955448832782893057,3604953853,3163623721,5
955449027947933696,52875461,3213121774,5
955449972685651968,2469916026,596192355,5
955451510770450432,196061965,132283202,5
955452015840235520,3566472135,2872114958,5
955452699633266688,17692554,2778178993,5
955452699633266688,17692554,3558144074,5
955452699633266688,17692554,919010720,5
955453328690905088,1691810982,50838736,5
955453512418320386,30737848,45294856,5
955453599097806849,1598322511,842348951139307522,5
955453984889868289,459660480,753657336678354944,5
955454112442789889,88856337,45294856,5
955454343871737856,3232036688,1932318385,5
955454354965909504,355043666,624116125,5
955454788157693954,220843663,528929479,5
955454906059534336,766707771714568192,146810598,5
955454906059534336,766707771714568192,2931528546,5
955454906059534336,766707771714568192,753657336678354944,5
955455123806998529,30817647,18399332,5
955455215410360321,1338855204,740491872594862081,5
955455376257900544,338446585,2872114958,5
955455544852131840,259925559,2942739895,5
955456554836176897,910110294625492992,2728942164,5
955457008941092870,14225677,3048138907,5
955458310253236224,854165191180795904,1932318385,5
955458312455073793,884714341135548416,740491872594862081,5
955458702370394112,1163427092,31285227,5
955459539666481152,133938408,327060467,5
955461014916681728,1935643784,832078669480763392,5
955461370371346432,331797450,1245702187,5
955461370371346432,331797450,53603688,5
955463872969953283,112764971,45294856,5
955463953617997825,529797474,1016975653,5
955464313468317697,1657055575,2872114958,5
955464987560030208,628698139,146810598,5
955465104929251331,117660336,144951726,5
955465404914249729,770539996369522688,24847805,5
955465600469434369,3232036688,1932318385,5
955465972537839616,931454731469410305,39024756,5
955466775004672005,791215254646693888,307104391,5
955466823201259523,391693553,915783024,5
955467554297995265,145217542,753657336678354944,5
955468540034863104,1286039292,1105669592,5
955469461590458368,39364684,18399332,5
955469466162343936,468155857,146810598,5
955469621884276737,2870274093,2546575062,5
955469693741142017,443314805,2591477558,5
955469985761189889,3019841214,1855527763,5
955470442063474688,2239643690,2931528546,5
955470476087840770,1281395473,182191483,5
955470661341929473,173774813,12851802,5
955470782766993408,25093616,889287163409387520,5
955471322204835840,105859873,45294856,5
955471722282733569,2156278138,774823162932449280,5
955471900955721728,25365536,132283202,5
955472001430274050,903565929719541760,2728942164,5
955472014310965248,320933117,1016975653,5
955472182334832640,2246074231,702845765966647296,5
955472623709933573,453347031,824746809805328384,5
955473146764697600,573576829,295603112,5
955473152309592064,2959819907,319359157,5
955473563674226689,307143851,269596401,5
955474086741839872,300305223,45294856,5
955474193382035456,97513349,3005708427,5
955474274449575936,660103,2520462038,5
955474844069449729,25365536,1016975653,5
955475115365601282,20093413,100509248,5
955475919409467393,216348190,716573580629180416,5
955476382540234753,172887151,31285227,5
955476895071653888,1616156196,1016975653,5
955477510183153664,884309436,1855527763,5
955477637530640386,2887915605,2872114958,5
955478785884815361,949849786450051072,3246614169,5
955479097630691328,3495910997,3246614169,5
955479425935650816,714303679290060801,3005708427,5
955479749530472448,3101758602,1016975653,5
955480418517692416,773133799907614720,45294856,5
955481293852200960,949849786450051072,3246614169,5
955481428870955013,212399888,716573580629180416,5
955481572257415173,21273590,139847244,5
955481854030860290,269576451,2591477558,5
955481949791014913,1152279248,393211622,5
955482751750361088,295218901,740592816,5
955482869174030337,88856337,45294856,5
955482960249196544,22940219,327060467,5
955482960249196544,22940219,36060840,5
955483825919885312,17994112,182191483,5
955483843774988288,2463764149,75917090,5
955483880416534528,2442466385,356749037,5
955485228017037312,274117606,3005708427,5
955485508825763842,161879322,2872114958,5
955485613536497664,196713565,3005708427,5
955486140374683651,4854654977,1016975653,5
955487388918304768,2364388706,45294856,5
955488688091385857,1541753622,80262971,5
955489330176421889,964093765,1855527763,5
955489832108621824,860184382543351808,2872114958,5
955490219763040256,3066349438,3246614169,5
955490741647626245,877476518988890113,3213121774,5
955491083529551872,61306578,362830410,5
955491083529551872,61306578,364585408,5
955491674129682432,14173770,19184798,5
955492758365519873,2273011778,1855527763,5
955492792024825857,145157151,702845765966647296,5
955493597985390592,1278686342,811200560284057600,5
955494125306044416,71810361,255320178,5
955494224597737473,35022359,864849750,5
955494585475596288,18936809,18399332,5
955494585475596288,18936809,327060467,5
955494733610213376,313038011,832078669480763392,5
955495034111045638,17216468,1932318385,5
955495534600519681,892477386,767026350,5
955495989598662657,1449493308,1855527763,5
955496080715763712,735760645,284960423,5
955496541409685504,807017422532145152,1441028306,5
955496927063396352,783865158888263680,2287913214,5
955497416152768513,54188653,1016975653,5
955497508368625665,913507539530027008,753657336678354944,5
955498905818554368,92495849,1245702187,5
955499203827924992,162441059,771301994,5
955499264477728769,2941204622,2872114958,5
955500480582500353,558797310,19184798,5
955500480582500353,558797310,3558144074,5
955503344612790273,144964525,45294856,5
955503847534989313,1923881274,327060467,5
955503974186020864,1416622795,915783024,5
955504296908517383,1923881274,327060467,5
955504567172718600,27690738,80262971,5
955505341869035520,25093616,889287163409387520,5
955506033379520512,14750983,824746809805328384,5
955506086647402496,87227050,271372416,5
955506290645782529,18744957,590785225,5
955506893169963008,14724725,721358889514455040,5
955507404401205249,18936809,327060467,5
955508473755832320,58569513,2595865716,5
955508664433029125,2445627020,45294856,5
955509172984074240,20632528,80262971,5
955510102940889088,253508662,45294856,5
955510709332467712,130681675,160483498,5
955511361286606849,17061263,90616027,5
955511920290918400,14875679,702845765966647296,5
955512113010827266,124450567,45294856,5
955512491408265216,21617761,18399332,5
955512549289717760,574602890,2872114958,5
955512669175500800,163452496,45294856,5
955512910872174592,38638456,18399332,5
955513258798182400,62513246,143394766,5
955513258798182400,62513246,239782939,5
955513258798182400,62513246,37901920,5
955513258798182400,62513246,716573580629180416,5
955513768330579969,96920282,2872114958,5
955513982110060549,777079152797188096,702845765966647296,5
955513993631760384,859538629135355907,2872114958,5
955513993631760384,859538629135355907,883992410262454273,5
955514810745151490,563146131,915783024,5
955514859965296642,3566472135,2872114958,5
955515092950450178,2720929469,31285227,5
955515979903074305,16281007,2931528546,5
955516426499969024,1604444052,284960423,5
955516431088738304,19725644,26680014,5
955516765148151809,777079152797188096,702845765966647296,5
955517065435197442,39776268,4271377579,5
955517547964764162,21582067,787475755340931072,5
955517938148233216,102088050,3005708427,5
955518012995416064,606142097,915783024,5
955519232317550592,558797310,3889124006,5
955519480716644355,399928247,16646089,5
955519634899329024,118499648,151774270,5
955520111129104385,2208646027,53603688,5
955520441380110336,25036511,182191483,5
955520441380110336,25036511,255320178,5
955521344958943232,156107788,146810598,5
955521459635433472,1388850254,224776638,5
955522543359688704,2560629409,2520462038,5
955522688268746752,395978320,1866251784,5
955522688268746752,395978320,566774233,5
955522688268746752,395978320,80262971,5
955522701078253568,891777743775555584,95940865,5
955522707885457408,2904009019,90616027,5
955522724650102784,14707794,28980155,5
955522758238195712,2861465781,3246614169,5
955522948856799232,733338384316420096,95940865,5
955523802737364999,2951501847,915783024,5
955524057939591168,91610009,2713757090,5
955526710312734723,86374737,10590642,5
955526862687453184,2300664583,2560629409,5
955526980593647616,31095940,3166384303,5
955527079189188608,955521327485669377,178621130,5
955527764995649536,17764377,889287163409387520,5
955528623208857600,968831893,2778178993,5
955528829963063298,762856562343882752,2805660404,5
955528945377693698,3068594637,566774233,5
955529434223796224,48774028,842348951139307522,5
955529661798215680,905591601963159553,2872114958,5
955529993328750593,27489253,624116125,5
955530507013558273,14724725,721358889514455040,5
955530510322819074,25093616,889287163409387520,5
955530810836377606,130681675,160483498,5
955532129936531457,586001361,3246614169,5
955533816042409984,210701831,596192355,5
955534186718334976,3420477195,182191483,5
955534284005302274,252152475,1105669592,5
955534583335870464,805962427359588352,813327952272183296,5
955534705381773313,4258077069,2872114958,5
955535042234654720,2748585072,716573580629180416,5
955535042234654720,2748585072,944519143,5
955535638350135297,3365226914,327060467,5
955535669136273414,3250181238,2852463842,5
955535851743715328,1694040764,12851802,5
955535943754170368,953751560881782785,729307612735361024,5
955535943754170368,953751560881782785,845237964372295681,5
955536214916063235,308779730,373365876,5
955536526296875008,586001361,3246614169,5
955536959799201797,586001361,3246614169,5
955537225235779590,3246190923,241055986,5
955537259591356420,586001361,3246614169,5
955537685799690242,17764377,889287163409387520,5
955538251120394240,740623508,1866251784,5
955538251120394240,740623508,3301597099,5
955538652116934656,112933381,1866251784,5
955539202048798720,740882012,80262971,5
955539591464935425,216299334,624116125,5
955539591464935425,216299334,767026350,5
955539818330517505,211858494,716573580629180416,5
955540574299308032,21077990,31285227,5
955541119844024320,943906396180905984,804986222070284288,5
955541699429777408,829473640181690368,533819112,5
955541807475183618,150334583,1154788231,5
955542188577865728,4457130200,18399332,5
955542590983565312,78586909,2520462038,5
955542997067735040,24600452,182191483,5
955543059793698816,1646370372,45294856,5
955543065690714112,14724725,721358889514455040,5
955543315625082881,905591601963159553,2872114958,5
955543416674295809,2897999540,3438712659,5
955543749228093440,115301272,2931528546,5
955543753896407041,125070254,1855527763,5
955544892591108096,499301763,224776638,5
955545113463328770,791077327,14581173,5
955545113463328770,791077327,301395199,5
955545296116879366,3011273495,1855527763,5
955545321660080128,582414351,3438712659,5
955545534013550592,265616629,1855527763,5
955545593534857218,177851426,2297057988,5
955545713877938176,3010488077,241055986,5
955545818810978304,111212019,3128113692,5
955546488653926400,92564226,1855527763,5
955547144718569472,405438836,1855527763,5
955547397496586241,394947986,1712658218,5
955547627755421696,1896413814,182191483,5
955548583687741441,901698025566887936,16646089,5
955548685839974400,343746229,224776638,5
955548822683385856,46769281,319359157,5
955549291832999936,896941926,224776638,5
955549346098917376,492034179,849806412771278848,5
955549689256071169,429952358,2910602114,5
955550002088169473,25917171,30176213,5
955550107100897280,1392956425,842348951139307522,5
955550134372392960,739549073108258816,823121261869993984,5
955550195932000256,216989103,2507275886,5
955550392531628032,158988243,255320178,5
955550602582409217,19313867,2872114958,5
955550718148083712,15077604,1855527763,5
955550769964490752,954629306,2872114958,5
955550967046529024,16199886,146810598,5
955551029092847616,17061263,90616027,5
955551160093499392,550900141,255320178,5
955551469356363776,221580536,57172190,5
955551669181280256,216597213,2805660404,5
955551778833084416,1527186487,804559051,5
955551822239772672,194871638,146810598,5
955551839138779137,84734907,596192355,5
955552058387587072,783879853,631163382,5
955552115954409472,82380985,2595865716,5
955552219247534080,112397157,182191483,5
955552555735666688,769154959841619968,774823162932449280,5
955552598131539968,2493794617,631163382,5
955552677303410690,450114698,146810598,5
955552739005730816,9082002,771301994,5
955553045483433984,16463397,224776638,5
955553137078792193,32959253,944519143,5
955553168787755012,18928144,224776638,5
955553431657353222,712593323459002369,2872114958,5
955553754366951424,42311131,224776638,5
955554164012089344,280086341,129620044,5
955554453871931392,296023958,2805660404,5
955554676233129985,1222639789,31285227,5
955554879644213248,25298261,224776638,5
955554898497519616,95610041,2160283782,5
955555062088007680,1338855204,740491872594862081,5
955555221958111232,971761,34491043,5
955555343504850945,42311131,224776638,5
955555369262223360,16264006,614016613,5
955556181187051520,460861102,10590642,5
955556414449053696,2990939882,2931528546,5
955557062909612033,167477172,1245702187,5
955557680852226049,96583499,54863604,5
955558241383010304,20825722,16646089,5
955558334278533121,2743113943,379006082,5
955558928749875200,410085800,3151138807,5
955558932147302400,6825792,771301994,5
955559184350707713,435225922,754410530,5
955559520335421440,942987817,146810598,5
955559787508486144,14452589,1866251784,5
955560002651029506,1573649600,1866251784,5
955560059467157504,777079152797188096,702845765966647296,5
955560103918358529,814864263189843968,702845765966647296,5
955560145169207296,26189696,383914399,5
955560338522435585,538482349,16646089,5
955560727108116480,1147078526,39024756,5
955560844552622080,31128495,16646089,5
955560887036686336,15124432,12851802,5
955561042050015232,730137770,1326375853,5
955561654837682176,177572943,284960423,5
955561735020101632,250831586,31285227,5
955561768948064256,66010577,2872114958,5
955562152663793664,1470156745,842348951139307522,5
955562608052097030,881748097,2872114958,5
955562719792455680,76261574,16646089,5
955562808015339521,4304312893,3438712659,5
955562965939441664,154221292,864849750,5
955563026836574208,80528373,1855527763,5
955563045715144706,16264006,614016613,5
955563144977399808,15815674,153271366,5
955563187998511104,32205494,2872114958,5
955563475576721410,4517565515,497550434,5
955563877806174208,538482349,2805660404,5
955564320485593088,2491714375,4807043534,5
955564648182550530,2156299840,774823162932449280,5
955565024512217089,2757826419,740491872594862081,5
955565615401652224,730137770,1326375853,5
955566150783586304,211633962,2840741071,5
955566357633908736,126708250,2872114958,5
955566755891630081,1226185070,1105669592,5
955566987131871232,944803784709980160,3301597099,5
955567098901786624,2973567927,915783024,5
955567213632770048,81541675,241055986,5
955567333925269504,2444888360,2805660404,5
955567658807668739,34800396,793672690699608064,5
955567739426541569,14195880,23023318,5
955567739426541569,14195880,65554130,5
955568154901663744,18220175,396981910,5
955568380961898496,796518919087521792,146810598,5
955568523627114497,247492125,12851802,5
955569092496371723,15933690,396981910,5
955569343076753414,95692405,19184798,5
955569430393634816,391693553,915783024,5
955569521443602432,481623766,3558144074,5
955569562103136256,17354805,351271016,5
955569663643090944,378203789,27596607,5
955569841137766400,316389142,2520462038,5
955570070083784704,49738077,1016975653,5
955570315731480576,54488444,132283202,5
955570627653414912,195522768,261473598,5
955571018638045186,505254084,102291090,5
955571147512442880,806133,1441028306,5
955572070498189312,60894045,132506407,5
955572119785615366,233546048,373365876,5
955572209811996672,16319888,335787776,5
955572463831781378,905573430,146810598,5
955572582454935553,36712233,2520462038,5
955573055744602113,16973333,284960423,5
955573726572982272,189801036,1245702187,5
955574191465656321,718876218226012160,153271366,5
955574192975396864,110905615,182191483,5
955574567552024576,14873242,2338798188,5
955574828819398657,81801663,45294856,5
955574828819398657,81801663,95940865,5
955574904157495296,27984953,90616027,5
