v,u,t_id_v,t_id_u,interaction_type,t_time_v,t_time_u
890,1108,927734541157990401,927728971159965697,1,1510024125743,7/11/2017 13:46:37
960,1108,927734547805904897,927729758762180608,1,1510024127328,7/11/2017 13:49:45
133,1108,927735286963908610,927728971159965697,1,1510024303557,7/11/2017 13:46:37
1387,1117,927735445063995393,927656650986610688,1,1510024341251,7/11/2017 08:59:15
1386,1139,927734936848646144,927727903676145664,1,1510024220083,7/11/2017 13:42:23
905,1139,927735907406397440,927727903676145664,1,1510024451482,7/11/2017 13:42:23
540,1139,927736223421964288,927727903676145664,1,1510024526826,7/11/2017 13:42:23
1384,1165,927735387841114112,927674661470593024,1,1510024327608,7/11/2017 10:10:49
1117,1196,927734707214630912,927733893385486339,1,1510024165334,7/11/2017 14:06:11
1117,1196,927734813074767872,927733690959986688,1,1510024190573,7/11/2017 14:05:23
1361,1196,927735023607808000,927733690959986688,1,1510024240768,7/11/2017 14:05:23
900,1196,927736215964549120,927735531240284161,1,1510024525048,7/11/2017 14:12:41
1117,1196,927736235816132608,927735531240284161,1,1510024529781,7/11/2017 14:12:41
1332,1209,927734408974557185,927733406015791104,1,1510024094228,7/11/2017 14:04:15
820,1209,927735470246715392,927733406015791104,1,1510024347255,7/11/2017 14:04:15
1137,1240,927734178728124417,927730949197934592,1,1510024039333,7/11/2017 13:54:29
1372,1250,927734464523857920,927692125445046272,1,1510024107472,7/11/2017 11:20:13
1413,1250,927735880466313216,927692125445046272,1,1510024445059,7/11/2017 11:20:13
1374,1310,927734488712429568,927726157507608576,1,1510024113239,7/11/2017 13:35:26
1239,1310,927734561060012032,927726157507608576,1,1510024130488,7/11/2017 13:35:26
133,1310,927734926216069122,927726157507608576,1,1510024217548,7/11/2017 13:35:26
1413,1310,927735425749336064,927726157507608576,1,1510024336646,7/11/2017 13:35:26
1021,1310,927735733497954305,927726157507608576,1,1510024410019,7/11/2017 13:35:26
642,1347,927735047037231105,927728044801802240,1,1510024246354,7/11/2017 13:42:56
388,1370,927735633941970944,927732584569700353,1,1510024386283,7/11/2017 14:00:59
1397,1371,927734344050819073,927734296667754497,1,1510024078749,7/11/2017 14:07:47
904,1371,927734398505463808,927734296667754497,1,1510024091732,7/11/2017 14:07:47
913,1371,927735088917254144,927734296667754497,1,1510024256339,7/11/2017 14:07:47
507,1371,927735481680330753,927734296667754497,1,1510024349981,7/11/2017 14:07:47
1086,1371,927736255508488192,927734296667754497,1,1510024534476,7/11/2017 14:07:47
1135,1390,927734968389853184,927729079922524160,1,1510024227603,7/11/2017 13:47:03
1251,1390,927735558343770112,927729079922524160,1,1510024368259,7/11/2017 13:47:03
774,1390,927735959554162688,927729079922524160,1,1510024463915,7/11/2017 13:47:03
904,1397,927735174183321600,927734822964936704,1,1510024276668,7/11/2017 14:09:52
904,1397,927735197222584320,927735112917065728,1,1510024282161,7/11/2017 14:11:02
507,1397,927735320283512832,927735112917065728,1,1510024311501,7/11/2017 14:11:02
507,1397,927735340160360448,927734822964936704,1,1510024316240,7/11/2017 14:09:52
1358,1397,927735450659205120,927731764650393600,1,1510024342585,7/11/2017 13:57:43
904,1397,927735831300673542,927735730918453248,1,1510024433337,7/11/2017 14:13:29
1207,1412,927734823602372608,927734312233029633,1,1510024193083,7/11/2017 14:07:51
902,21,927736272235270144,927727762378432512,1,1510024538464,7/11/2017 13:41:49
442,21,927737274946633728,927501773090177025,1,1510024777529,6/11/2017 22:43:49
1421,21,927737300477394944,927664540040364032,1,1510024783616,7/11/2017 09:30:36
1421,21,927737324070301696,927727762378432512,1,1510024789241,7/11/2017 13:41:49
1421,21,927737447269543936,927501773090177025,1,1510024818614,6/11/2017 22:43:49
1347,21,927737619751960576,927501773090177025,1,1510024859737,6/11/2017 22:43:49
414,21,927737645475627010,927722686893010946,1,1510024865870,7/11/2017 13:21:39
1325,21,927737731358244865,927664540040364032,1,1510024886346,7/11/2017 09:30:36
643,66,927737177206751232,927731409946419200,1,1510024754226,7/11/2017 13:56:19
83,77,927736696338186242,927735045363781632,1,1510024639578,7/11/2017 14:10:45
1347,111,927736679791706112,927735901391806464,1,1510024635633,7/11/2017 14:14:10
643,154,927736423251247104,927730277627019264,1,1510024574469,7/11/2017 13:51:49
656,154,927736871370735617,927730277627019264,1,1510024681309,7/11/2017 13:51:49
168,154,927737536599941125,927730277627019264,1,1510024839912,7/11/2017 13:51:49
336,169,927737513615093760,927720506043670529,1,1510024834432,7/11/2017 13:12:59
1234,177,927736737467531264,927732270999334914,1,1510024649384,7/11/2017 13:59:44
913,177,927736994024660992,927732270999334914,1,1510024710552,7/11/2017 13:59:44
911,177,927737223805419520,927732270999334914,1,1510024765336,7/11/2017 13:59:44
538,177,927737644213157888,927732270999334914,1,1510024865569,7/11/2017 13:59:44
890,177,927738140516761604,927732270999334914,1,1510024983897,7/11/2017 13:59:44
221,245,927736859785969665,927736494248230912,1,1510024678547,7/11/2017 14:16:31
281,245,927737922995994626,927704245813395456,1,1510024932036,7/11/2017 12:08:22
216,257,927738027459321856,927614573049413632,1,1510024956942,7/11/2017 06:12:03
616,283,927736852420763648,927736525793538048,1,1510024676791,7/11/2017 14:16:38
683,298,927736886440816640,927735435777916928,1,1510024684902,7/11/2017 14:12:19
245,327,927736271316725760,927736180996583424,1,1510024538245,7/11/2017 14:15:16
464,327,927736650251223040,927736180996583424,1,1510024628590,7/11/2017 14:15:16
221,327,927736896947494912,927736180996583424,1,1510024687407,7/11/2017 14:15:16
221,327,927736930921431040,927728687373475840,1,1510024695507,7/11/2017 13:45:30
137,346,927737667852238848,927718309490868225,1,1510024871205,7/11/2017 13:04:15
245,346,927737667957137408,927718309490868225,1,1510024871230,7/11/2017 13:04:15
1254,370,927736501760229378,927708451123314688,1,1510024593187,7/11/2017 12:25:05
429,370,927737170772705280,927737103781216256,1,1510024752692,7/11/2017 14:18:56
481,370,927738008052252672,927737103781216256,1,1510024952315,7/11/2017 14:18:56
446,370,927738044186214400,927737103781216256,1,1510024960930,7/11/2017 14:18:56
540,383,927736374303670272,927732929966600193,1,1510024562799,7/11/2017 14:02:21
1417,383,927736540645564417,927732929966600193,1,1510024602458,7/11/2017 14:02:21
913,383,927736919479349248,927732929966600193,1,1510024692779,7/11/2017 14:02:21
261,383,927737206508208128,927732929966600193,1,1510024761212,7/11/2017 14:02:21
355,383,927737306718412800,927732929966600193,1,1510024785104,7/11/2017 14:02:21
763,392,927737826002612224,927736461083918336,1,1510024908911,7/11/2017 14:16:23
1378,397,927737228314284032,927733627135209472,1,1510024766411,7/11/2017 14:05:07
221,464,927736789309079552,927736545624211456,1,1510024661744,7/11/2017 14:16:43
298,464,927738179825713152,927736545624211456,1,1510024993269,7/11/2017 14:16:43
283,471,927738144870371329,927727145383792643,1,1510024984935,7/11/2017 13:39:22
245,501,927736379664035840,927736293844385793,1,1510024564077,7/11/2017 14:15:43
900,592,927738217146720256,927737863298355200,1,1510025002167,7/11/2017 14:21:57
786,784,927737002295881728,927736928664936449,1,1510024712524,7/11/2017 14:18:14
398,900,927736536862355456,927732381691265024,1,1510024601556,7/11/2017 14:00:10
274,904,927737363836444672,927731275338678272,1,1510024798722,7/11/2017 13:55:47
1255,911,927736592395001857,927734393895927808,1,1510024614796,7/11/2017 14:08:10
1207,918,927736485108858880,927736309627600897,1,1510024589217,7/11/2017 14:15:47
1117,958,927736519363674112,927714142097629184,1,1510024597384,7/11/2017 12:47:42
1207,958,927737121950986240,927737084823068674,1,1510024741052,7/11/2017 14:18:52
1422,958,927737664698163202,927737358505480193,1,1510024870453,7/11/2017 14:19:57
1117,958,927737742926036992,927737358505480193,1,1510024889104,7/11/2017 14:19:57
1117,958,927737841722912769,927737084823068674,1,1510024912659,7/11/2017 14:18:52
890,958,927738234729361408,927732894914592768,1,1510025006359,7/11/2017 14:02:13
1425,958,927738240597082112,927714142097629184,1,1510025007758,7/11/2017 12:47:42
177,988,927736409716166656,927735495701905408,1,1510024571242,7/11/2017 14:12:33
1426,989,927738229201125376,927613947095609345,1,1510025005041,7/11/2017 06:09:33
904,1004,927736272868687872,927624019766996994,1,1510024538615,7/11/2017 06:49:35
1297,1004,927736601366556672,927624019766996994,1,1510024616935,7/11/2017 06:49:35
1425,1004,927738150562152448,927624019766996994,1,1510024986292,7/11/2017 06:49:35
1207,1085,927736366254891009,927733140151459840,1,1510024560880,7/11/2017 14:03:11
382,1085,927736410450231296,927710853264109568,1,1510024571417,7/11/2017 12:34:38
1372,1085,927736413948223488,927733140151459840,1,1510024572251,7/11/2017 14:03:11
1010,1085,927736486014808070,927710853264109568,1,1510024589433,7/11/2017 12:34:38
274,1085,927736720770048000,927733140151459840,1,1510024645403,7/11/2017 14:03:11
540,1085,927736748859260928,927733140151459840,1,1510024652100,7/11/2017 14:03:11
414,1085,927736899250274304,927722589803356161,1,1510024687956,7/11/2017 13:21:16
1419,1085,927736943965700097,927733140151459840,1,1510024698617,7/11/2017 14:03:11
1420,1085,927737086425251840,927722589803356161,1,1510024732582,7/11/2017 13:21:16
1255,1085,927737163583602688,927733140151459840,1,1510024750978,7/11/2017 14:03:11
1395,1085,927737498612023297,927722589803356161,1,1510024830855,7/11/2017 13:21:16
1414,1085,927737667491475457,927649544799625217,1,1510024871119,7/11/2017 08:31:01
340,1085,927737744071077888,927733140151459840,1,1510024889377,7/11/2017 14:03:11
1277,1085,927737814975881216,927733140151459840,1,1510024906282,7/11/2017 14:03:11
1414,1085,927737947184435200,927691971753271296,1,1510024937803,7/11/2017 11:19:36
1414,1085,927738061554716672,927710853264109568,1,1510024965071,7/11/2017 12:34:38
432,1085,927738103489486848,927722589803356161,1,1510024975069,7/11/2017 13:21:16
1426,1085,927738112205131776,927710853264109568,1,1510024977147,7/11/2017 12:34:38
1274,1085,927738162276810752,927733140151459840,1,1510024989085,7/11/2017 14:03:11
1414,1085,927738184435249153,927718341485006848,1,1510024994368,7/11/2017 13:04:23
728,1085,927738223148670977,927649544799625217,1,1510025003598,7/11/2017 08:31:01
1397,1111,927737752241635331,927737020570419201,1,1510024891325,7/11/2017 14:18:36
1397,1111,927737871141715969,927737604367294464,1,1510024919673,7/11/2017 14:20:56
904,1179,927736646446981120,927736361729245184,1,1510024627683,7/11/2017 14:15:59
1397,1179,927736828320292864,927736361729245184,1,1510024671045,7/11/2017 14:15:59
918,1179,927737252196659200,927736361729245184,1,1510024772105,7/11/2017 14:15:59
507,1179,927737481117630465,927736361729245184,1,1510024826684,7/11/2017 14:15:59
1072,1192,927736998164537344,927707834405367809,1,1510024711539,7/11/2017 12:22:38
1397,1196,927736605816717312,927733690959986688,1,1510024617996,7/11/2017 14:05:23
1255,1196,927736944364158976,927733893385486339,1,1510024698712,7/11/2017 14:06:11
1255,1196,927736987108360193,927733690959986688,1,1510024708903,7/11/2017 14:05:23
938,1240,927737366227296256,927730949197934592,1,1510024799292,7/11/2017 13:54:29
859,1243,927737884236378114,927734562519576576,1,1510024922795,7/11/2017 14:08:50
1286,1245,927736630131163136,927700198129729537,1,1510024623793,7/11/2017 11:52:17
1421,1253,927737520611196928,927691933920538624,1,1510024836100,7/11/2017 11:19:27
1424,1253,927737969976295424,927691933920538624,1,1510024943237,7/11/2017 11:19:27
890,1274,927737848794562560,927734254208892928,1,1510024914345,7/11/2017 14:07:37
884,1274,927738147504394240,927734254208892928,1,1510024985563,7/11/2017 14:07:37
1417,1283,927736882925989888,927736453349523457,1,1510024684064,7/11/2017 14:16:21
1356,1310,927737266167980034,927726157507608576,1,1510024775436,7/11/2017 13:35:26
820,1310,927737705554853888,927726157507608576,1,1510024880194,7/11/2017 13:35:26
1124,1310,927737930910547968,927726157507608576,1,1510024933923,7/11/2017 13:35:26
1425,1310,927738075551219712,927726157507608576,1,1510024968408,7/11/2017 13:35:26
1414,1330,927738147735080960,927716284111904768,1,1510024985618,7/11/2017 12:56:12
355,1371,927737241211871233,927734296667754497,1,1510024769486,7/11/2017 14:07:47
1358,1371,927737754590388224,927734296667754497,1,1510024891885,7/11/2017 14:07:47
538,1371,927737806444625921,927734296667754497,1,1510024904248,7/11/2017 14:07:47
890,1371,927737929144836096,927734296667754497,1,1510024933502,7/11/2017 14:07:47
884,1371,927737996337545217,927734296667754497,1,1510024949522,7/11/2017 14:07:47
1155,1372,927736451055337472,927735949349421056,1,1510024581098,7/11/2017 14:14:21
1347,1372,927737264867700736,927735949349421056,1,1510024775126,7/11/2017 14:14:21
1207,1389,927736818073722880,927736768933199873,1,1510024668602,7/11/2017 14:17:36
1117,1389,927737782763532288,927737313198686209,1,1510024898602,7/11/2017 14:19:46
1117,1389,927737945527685121,927736768933199873,1,1510024937408,7/11/2017 14:17:36
1173,1389,927738231176622081,927737313198686209,1,1510025005512,7/11/2017 14:19:46
926,1390,927737538839658496,927729079922524160,1,1510024840446,7/11/2017 13:47:03
261,1390,927738090491432960,927729079922524160,1,1510024971970,7/11/2017 13:47:03
1158,1397,927736670551552001,927735730918453248,1,1510024633430,7/11/2017 14:13:29
1086,1397,927736689518247941,927735730918453248,1,1510024637952,7/11/2017 14:13:29
507,1397,927737612718112769,927735730918453248,1,1510024858060,7/11/2017 14:13:29
1356,1397,927737890574016512,927734822964936704,1,1510024924306,7/11/2017 14:09:52
890,1397,927738110070349824,927734822964936704,1,1510024976638,7/11/2017 14:09:52
890,1397,927738125291479040,927735112917065728,1,1510024980267,7/11/2017 14:11:02
1255,1412,927736655716347904,927734312233029633,1,1510024629893,7/11/2017 14:07:51
905,21,927739194205642753,927727762378432512,1,1510025235116,7/11/2017 13:41:49
782,21,927739244830900224,927501773090177025,1,1510025247186,6/11/2017 22:43:49
1378,21,927739321649545216,927501773090177025,1,1510025265501,6/11/2017 22:43:49
1135,21,927739538994118657,927722686893010946,1,1510025317320,7/11/2017 13:21:39
1378,21,927739685719248896,927664540040364032,1,1510025352302,7/11/2017 09:30:36
1378,21,927739725623934977,927727762378432512,1,1510025361816,7/11/2017 13:41:49
507,21,927739796377579521,927501773090177025,1,1510025378685,6/11/2017 22:43:49
195,45,927739091390623744,927738383908134912,1,1510025210603,7/11/2017 14:24:01
81,76,927738524626927616,927735044298428416,1,1510025075476,7/11/2017 14:10:45
216,154,927739379224797185,927630075289202690,1,1510025279228,7/11/2017 07:13:39
643,154,927739516093325312,927737074815459329,1,1510025311860,7/11/2017 14:18:49
216,166,927739327706050560,927615174621589504,1,1510025266945,7/11/2017 06:14:26
507,177,927738440690548737,927732270999334914,1,1510025055464,7/11/2017 13:59:44
261,177,927739160038801408,927732270999334914,1,1510025226970,7/11/2017 13:59:44
1118,177,927739855093735425,927732270999334914,1,1510025392684,7/11/2017 13:59:44
834,177,927739927801950209,927732270999334914,1,1510025410019,7/11/2017 13:59:44
1406,188,927738670815133697,927730387064725504,1,1510025110330,7/11/2017 13:52:15
83,217,927740099311288320,927736380503089153,1,1510025450910,7/11/2017 14:16:04
1422,232,927738676246757376,927666458825388032,1,1510025111625,7/11/2017 09:38:13
656,232,927739931866234883,927723988607889408,1,1510025410988,7/11/2017 13:26:49
143,245,927738850859917312,927738727245299713,1,1510025153256,7/11/2017 14:25:23
216,293,927739274736279552,926292788907528192,1,1510025254316,3/11/2017 14:39:45
464,298,927738770551533569,927738156702502912,1,1510025134109,7/11/2017 14:23:07
26,330,927738988001091585,927738956288061441,1,1510025185953,7/11/2017 14:26:18
177,370,927738388085489664,927738289200668673,1,1510025042922,7/11/2017 14:23:39
643,370,927738432662544385,927734660024606720,1,1510025053550,7/11/2017 14:09:14
867,370,927738605275037697,927708451123314688,1,1510025094704,7/11/2017 12:25:05
441,370,927738852562804736,927738289200668673,1,1510025153662,7/11/2017 14:23:39
533,370,927739076261711872,927738289200668673,1,1510025206996,7/11/2017 14:23:39
429,370,927739193421213696,927738739421429760,1,1510025234929,7/11/2017 14:25:26
1416,370,927739455368302592,927738739421429760,1,1510025297382,7/11/2017 14:25:26
16,370,927739684721123328,927738739421429760,1,1510025352064,7/11/2017 14:25:26
643,370,927739807161184256,927738289200668673,1,1510025381256,7/11/2017 14:23:39
728,374,927738425628753920,927635554640031750,1,1510025051873,7/11/2017 07:35:25
1274,383,927739872131014656,927732929966600193,1,1510025396746,7/11/2017 14:02:21
1127,383,927740139983446016,927732929966600193,1,1510025460607,7/11/2017 14:02:21
216,393,927739518853136384,927652338743078912,1,1510025312518,7/11/2017 08:42:07
506,464,927738256476610560,927736545624211456,1,1510025011544,7/11/2017 14:16:43
180,464,927738690973065217,927736545624211456,1,1510025115136,7/11/2017 14:16:43
758,501,927739821648363520,927738532667432961,1,1510025384710,7/11/2017 14:24:37
562,530,927738827103395840,927683488697892865,1,1510025147592,7/11/2017 10:45:53
1427,530,927738945256882176,927737044163375104,1,1510025175762,7/11/2017 14:18:42
1427,530,927739529594679296,927715494928379904,1,1510025315079,7/11/2017 12:53:04
414,530,927739568870195200,927683488697892865,1,1510025324443,7/11/2017 10:45:53
1379,592,927738913036288002,927737863298355200,1,1510025168080,7/11/2017 14:21:57
884,592,927739037128966144,927737863298355200,1,1510025197666,7/11/2017 14:21:57
1293,592,927740048220438528,927737863298355200,1,1510025438729,7/11/2017 14:21:57
643,857,927738712015872001,927735395785236480,1,1510025120153,7/11/2017 14:12:09
1167,857,927739088932925441,927738825492664320,1,1510025210017,7/11/2017 14:25:47
507,904,927739593171931136,927739198253105152,1,1510025330237,7/11/2017 14:27:16
1100,904,927739911033184256,927739198253105152,1,1510025406021,7/11/2017 14:27:16
1378,905,927740062950858752,927723539469238273,1,1510025442241,7/11/2017 13:25:02
1378,905,927740151232577536,927725193753124864,1,1510025463289,7/11/2017 13:31:37
1062,911,927739455280070656,927735856026173440,1,1510025297361,7/11/2017 14:13:59
1062,911,927739993706999813,927734393895927808,1,1510025425732,7/11/2017 14:08:10
414,918,927738908309299200,927736309627600897,1,1510025166953,7/11/2017 14:15:47
1372,918,927739441866665984,927739145002262528,1,1510025294163,7/11/2017 14:27:03
1012,918,927739688227663872,927739145002262528,1,1510025352900,7/11/2017 14:27:03
1100,918,927740132802772992,927739145002262528,1,1510025458895,7/11/2017 14:27:03
1207,958,927739528462266368,927739380130660352,1,1510025314809,7/11/2017 14:27:59
1100,958,927739618207789056,927739380130660352,1,1510025336206,7/11/2017 14:27:59
1219,958,927739894142660608,927739380130660352,1,1510025401994,7/11/2017 14:27:59
1207,958,927740093699211264,927739979647741952,1,1510025449572,7/11/2017 14:30:22
1207,958,927740145310171136,927740081984507904,1,1510025461877,7/11/2017 14:30:46
237,988,927738850285199360,927735495701905408,1,1510025153119,7/11/2017 14:12:33
216,989,927739362330025984,927613947095609345,1,1510025275200,7/11/2017 06:09:33
1414,1085,927738261144928257,927722589803356161,1,1510025012657,7/11/2017 13:21:16
1414,1085,927738327972769793,927733140151459840,1,1510025028590,7/11/2017 14:03:11
931,1085,927738423699316737,927722589803356161,1,1510025051413,7/11/2017 13:21:16
414,1085,927738437976731648,927733140151459840,1,1510025054817,7/11/2017 14:03:11
843,1085,927738644819054593,927733140151459840,1,1510025104132,7/11/2017 14:03:11
368,1085,927738766277488640,927718341485006848,1,1510025133090,7/11/2017 13:04:23
1062,1085,927738884473024517,927733140151459840,1,1510025161270,7/11/2017 14:03:11
1062,1085,927738942983516160,927733140151459840,1,1510025175220,7/11/2017 14:03:11
1127,1085,927738968161992704,927722589803356161,1,1510025181223,7/11/2017 13:21:16
1298,1085,927739022180466689,927733140151459840,1,1510025194102,7/11/2017 14:03:11
110,1085,927739133912498176,927733140151459840,1,1510025220741,7/11/2017 14:03:11
1298,1085,927739350539845634,927691971753271296,1,1510025272389,7/11/2017 11:19:36
1127,1085,927739705130500097,927733140151459840,1,1510025356930,7/11/2017 14:03:11
382,1085,927739732901093376,927722589803356161,1,1510025363551,7/11/2017 13:21:16
1207,1108,927738958531801089,927737603545169920,1,1510025178927,7/11/2017 14:20:55
782,1117,927739392592035840,927656650986610688,1,1510025282415,7/11/2017 08:59:15
216,1117,927739479481237504,927656650986610688,1,1510025303131,7/11/2017 08:59:15
1426,1139,927738434336071680,927727903676145664,1,1510025053949,7/11/2017 13:42:23
216,1139,927739461798043649,927727903676145664,1,1510025298915,7/11/2017 13:42:23
414,1179,927738773701398529,927736361729245184,1,1510025134860,7/11/2017 14:15:59
414,1196,927738454586175488,927735531240284161,1,1510025058777,7/11/2017 14:12:41
883,1196,927739094955843584,927735531240284161,1,1510025211453,7/11/2017 14:12:41
1372,1196,927739717151420416,927735531240284161,1,1510025359796,7/11/2017 14:12:41
1133,1245,927739412678524929,927689253282242560,1,1510025287204,7/11/2017 11:08:48
1293,1274,927738910561640449,927734254208892928,1,1510025167490,7/11/2017 14:07:37
764,1283,927738913631887362,927736453349523457,1,1510025168222,7/11/2017 14:16:21
1431,1299,927739450813120514,927733547695095808,1,1510025296296,7/11/2017 14:04:48
908,1310,927739182310502401,927726157507608576,1,1510025232280,7/11/2017 13:35:26
958,1328,927739398384443392,927736614360555520,1,1510025283796,7/11/2017 14:17:00
507,1328,927739560427003904,927736614360555520,1,1510025322430,7/11/2017 14:17:00
900,1354,927739494761033728,927739030346727425,1,1510025306774,7/11/2017 14:26:36
1293,1371,927738942182408193,927734296667754497,1,1510025175029,7/11/2017 14:07:47
1117,1371,927739109795172353,927734296667754497,1,1510025214991,7/11/2017 14:07:47
913,1389,927738540691095552,927736768933199873,1,1510025079306,7/11/2017 14:17:36
843,1389,927738581665189888,927737608033091584,1,1510025089075,7/11/2017 14:20:56
1207,1389,927738910028922880,927737608033091584,1,1510025167363,7/11/2017 14:20:56
414,1389,927739935330725889,927736768933199873,1,1510025411814,7/11/2017 14:17:36
1430,1390,927739427819945984,927729079922524160,1,1510025290814,7/11/2017 13:47:03
507,1395,927738460185571328,927737995662319616,1,1510025060112,7/11/2017 14:22:29
890,1397,927738401016578048,927735730918453248,1,1510025046005,7/11/2017 14:13:29
414,1397,927739745857236992,927735730918453248,1,1510025366640,7/11/2017 14:13:29
1031,1435,927739924018851840,927739887813410817,1,1510025409117,7/11/2017 14:30:00
64,19,927740330870497282,927737289643642880,1,1510025506118,7/11/2017 14:19:41
1439,21,927741334705676290,927727762378432512,1,1510025745451,7/11/2017 13:41:49
1442,21,927741878702710784,927664540040364032,1,1510025875150,7/11/2017 09:30:36
1416,37,927740939312992256,927739954809262081,1,1510025651182,7/11/2017 14:30:16
40,70,927741619079712768,927741234617217025,1,1510025813251,7/11/2017 14:35:21
147,74,927740516325715968,927740170618789889,1,1510025550334,7/11/2017 14:31:07
643,74,927740995990519808,927740170618789889,1,1510025664695,7/11/2017 14:31:07
81,76,927741654223560706,927738951737233408,1,1510025821630,7/11/2017 14:26:17
701,122,927740995675947008,927388418497114113,1,1510025664620,6/11/2017 15:13:23
924,154,927740981411237888,927740579718471682,1,1510025661219,7/11/2017 14:32:45
382,177,927740302814674944,927732270999334914,1,1510025499429,7/11/2017 13:59:44
1117,177,927741824956899328,927732270999334914,1,1510025862336,7/11/2017 13:59:44
104,215,927742151332577280,927742034126962689,1,1510025940150,7/11/2017 14:38:32
137,245,927740669862453249,927736494248230912,1,1510025586940,7/11/2017 14:16:31
137,245,927740704863920128,927737291249819648,1,1510025595285,7/11/2017 14:19:41
137,245,927740754461564928,927738351259496448,1,1510025607110,7/11/2017 14:23:54
137,245,927740788573958150,927738727245299713,1,1510025615243,7/11/2017 14:25:23
1437,245,927740832857427968,927704245813395456,1,1510025625801,7/11/2017 12:08:22
137,245,927740837575794691,927740668729950208,1,1510025626926,7/11/2017 14:33:06
938,245,927741724566233088,927738727245299713,1,1510025838401,7/11/2017 14:25:23
464,298,927740352848470016,927740107767013377,1,1510025511358,7/11/2017 14:30:52
293,308,927741060645765120,927741015133323265,1,1510025680110,7/11/2017 14:34:29
131,327,927740259005218816,927736180996583424,1,1510025488984,7/11/2017 14:15:16
104,327,927740441394421761,927736180996583424,1,1510025532469,7/11/2017 14:15:16
328,327,927740488488173568,927740421664489472,1,1510025543697,7/11/2017 14:32:07
464,327,927741220549312512,927740421664489472,1,1510025718234,7/11/2017 14:32:07
131,327,927742157317750784,927740421664489472,1,1510025941577,7/11/2017 14:32:07
643,370,927740261458776065,927738739421429760,1,1510025489569,7/11/2017 14:25:26
1254,370,927740600186580992,927740532398243841,1,1510025570328,7/11/2017 14:32:34
395,370,927740648135868416,927738739421429760,1,1510025581760,7/11/2017 14:25:26
40,370,927740847235518464,927738739421429760,1,1510025629229,7/11/2017 14:25:26
643,370,927741056782802944,927740193087528960,1,1510025679189,7/11/2017 14:31:13
565,370,927741376065822720,927738289200668673,1,1510025755312,7/11/2017 14:23:39
643,370,927741405291626496,927740992756654080,1,1510025762280,7/11/2017 14:34:23
533,370,927741500200402944,927740992756654080,1,1510025784908,7/11/2017 14:34:23
533,370,927741525211017216,927740532398243841,1,1510025790871,7/11/2017 14:32:34
533,370,927741546383925248,927740193087528960,1,1510025795919,7/11/2017 14:31:13
654,370,927741791238893568,927685502689361920,1,1510025854297,7/11/2017 10:53:54
382,374,927740541160136704,927689399374098432,1,1510025556255,7/11/2017 11:09:23
1012,374,927741091692011520,927635554640031750,1,1510025687512,7/11/2017 07:35:25
368,374,927741940031922177,927635554640031750,1,1510025889772,7/11/2017 07:35:25
1306,383,927740161328275457,927732929966600193,1,1510025465696,7/11/2017 14:02:21
1414,383,927741375004549120,927732929966600193,1,1510025755059,7/11/2017 14:02:21
905,383,927742071141572608,927732929966600193,1,1510025921031,7/11/2017 14:02:21
1270,393,927740815010435072,922645639325925376,1,1510025621546,24/10/2017 13:07:16
1191,393,927741752714260480,927702043019505664,1,1510025845112,7/11/2017 11:59:37
79,393,927741926404603904,927702043019505664,1,1510025886523,7/11/2017 11:59:37
128,445,927740345554571265,927739795815546885,1,1510025509619,7/11/2017 14:29:38
128,445,927740385828282369,927738866118795265,1,1510025519221,7/11/2017 14:25:56
643,464,927742078431371264,927741673488072705,1,1510025922769,7/11/2017 14:37:06
1378,507,927740190067605505,927712509276053504,1,1510025472548,7/11/2017 12:41:12
908,530,927740231230537729,927683488697892865,1,1510025482362,7/11/2017 10:45:53
908,530,927742096886284289,927737044163375104,1,1510025927169,7/11/2017 14:18:42
1274,592,927740743715663872,927737863298355200,1,1510025604548,7/11/2017 14:21:57
1414,592,927741339218804736,927737863298355200,1,1510025746527,7/11/2017 14:21:57
128,593,927741911074463745,927741275821940736,1,1510025882868,7/11/2017 14:35:31
221,683,927741967672283138,927741313490886656,1,1510025896362,7/11/2017 14:35:40
861,705,927740363971837952,927717450824609792,1,1510025514010,7/11/2017 13:00:51
40,857,927740726116605952,927738825492664320,1,1510025600352,7/11/2017 14:25:47
813,857,927741925834227712,927738825492664320,1,1510025886387,7/11/2017 14:25:47
1127,900,927740274050088961,927737896630546434,1,1510025492571,7/11/2017 14:22:05
782,900,927740907645841408,927740393050882049,1,1510025643632,7/11/2017 14:32:00
905,900,927741743750979584,927741180015550464,1,1510025842975,7/11/2017 14:35:08
782,900,927741748117356544,927737896630546434,1,1510025844016,7/11/2017 14:22:05
782,900,927741870448418816,927732381691265024,1,1510025873182,7/11/2017 14:00:10
1302,904,927740263853780993,927740184526852097,1,1510025490140,7/11/2017 14:31:11
1144,904,927740327976321025,927739198253105152,1,1510025505428,7/11/2017 14:27:16
1336,904,927740864553664512,927739198253105152,1,1510025633358,7/11/2017 14:27:16
884,904,927741216053063680,927740184526852097,1,1510025717162,7/11/2017 14:31:11
931,904,927741567653199872,927730600198283264,1,1510025800990,7/11/2017 13:53:06
968,905,927740202482671617,927723539469238273,1,1510025475508,7/11/2017 13:25:02
1414,905,927740212322566146,927725193753124864,1,1510025477854,7/11/2017 13:31:37
782,905,927741835614683136,927732344219246592,1,1510025864877,7/11/2017 14:00:01
274,907,927741015623995392,927520301750960128,1,1510025669376,6/11/2017 23:57:27
